,Open,High,Low,Close,Volume,Date
131,136.0000,136.6200,135.8216,136.4200,4500120,2023-06-12
132,134.3600,136.1000,134.1700,135.3000,3981748,2023-06-09
133,134.6900,135.9800,134.0100,134.4100,4128939,2023-06-08
134,132.5000,134.4400,132.1900,134.3800,5772024,2023-06-07
135,132.4300,132.9400,131.8800,132.6900,3297951,2023-06-06
136,133.1200,133.5800,132.2700,132.6400,3993516,2023-06-05
137,130.3800,133.1200,130.1500,132.4200,5375796,2023-06-02
138,128.4400,130.1450,127.7800,129.8200,4136086,2023-06-01
139,128.5100,129.4400,127.4600,128.5900,11086313,2023-05-31
140,129.5600,130.0699,128.2600,129.4800,3741050,2023-05-30
141,127.0600,129.6600,126.8100,128.8900,5612570,2023-05-26
142,125.6100,127.2300,125.0100,126.7600,4102854,2023-05-25
143,127.8200,127.9000,125.4700,125.6800,3915505,2023-05-24
144,127.2400,129.0900,127.1300,128.1800,4592280,2023-05-23
145,127.5000,128.1900,127.1500,127.5000,2806770,2023-05-22
146,126.7900,128.2900,126.5500,127.2600,4306657,2023-05-19
147,125.3000,126.5100,125.1894,126.1500,3797883,2023-05-18
148,123.9400,125.8500,123.4700,125.7100,4515134,2023-05-17
149,123.3500,123.8600,122.4500,123.4600,2749125,2023-05-16
150,123.0000,123.6881,122.3400,123.3600,2915725,2023-05-15
151,121.4100,122.8600,121.1100,122.8400,4564825,2023-05-12
152,122.0200,122.2400,120.5500,120.9000,3446452,2023-05-11
153,121.9900,122.4900,121.1000,122.0200,4189222,2023-05-10
154,121.9000,121.9700,120.6600,121.1700,4540047,2023-05-09
155,123.7600,123.9200,122.5500,123.4000,3663818,2023-05-08
156,123.1100,124.1000,122.8050,123.6500,4971936,2023-05-05
157,123.0300,123.5200,121.7563,122.5700,4468237,2023-05-04
158,125.4600,125.5700,123.2600,123.4500,4554212,2023-05-03
159,126.3000,126.4500,123.2700,125.1600,4445283,2023-05-02
160,126.3500,126.7500,126.0600,126.0900,2724992,2023-05-01
161,126.5800,127.2500,125.6400,126.4100,5061247,2023-04-28
162,126.3700,127.0200,125.4550,126.9700,3204889,2023-04-27
163,125.8100,126.5450,125.1200,125.8500,4058800,2023-04-26
164,124.9000,126.1900,124.7600,125.8900,4275396,2023-04-25
